student_id,term,subject,score
S2215,Term3,English,42.9
S2215,Term3,Science,58.1
S2215,Term3,History,49.1
S2215,Term3,Computer Science,58.2
S2215,Term3,Economics,49.4
S2215,Term3,Biology,54.4
S2216,Term1,Math,63.5
S2216,Term1,English,55.8
S2216,Term1,Science,60.6
S2216,Term1,History,52.6
S2216,Term1,Computer Science,53.1
S2216,Term1,Economics,76.5
S2216,Term1,Biology,67.6
S2216,Term2,Math,61.3
S2216,Term2,English,70.5
S2216,Term2,Science,51.0
S2216,Term2,History,59.2
S2216,Term2,Computer Science,71.1
S2216,Term2,Economics,53.8
S2216,Term2,Biology,70.1
S2216,Term3,Math,52.1
S2216,Term3,English,57.8
S2216,Term3,Science,70.5
S2216,Term3,History,57.2
S2216,Term3,Computer Science,46.6
S2216,Term3,Economics,58.3
S2216,Term3,Biology,62.6
S2217,Term1,Math,66.2
S2217,Term1,English,50.6
S2217,Term1,Science,48.6
S2217,Term1,History,54.6
S2217,Term1,Computer Science,73.5
S2217,Term1,Economics,64.9
S2217,Term1,Biology,68.3
S2217,Term2,Math,55.8
S2217,Term2,English,49.3
S2217,Term2,Science,62.8
S2217,Term2,History,54.6
S2217,Term2,Computer Science,64.6
S2217,Term2,Economics,63.2
S2217,Term2,Biology,51.9
S2217,Term3,Math,80.2
S2217,Term3,English,67.5
S2217,Term3,Science,85.2
S2217,Term3,History,78.5
S2217,Term3,Computer Science,70.2
S2217,Term3,Economics,85.9
S2217,Term3,Biology,67.5
S2218,Term1,Math,59.6
S2218,Term1,English,62.8
S2218,Term1,Science,61.1
S2218,Term1,History,50.7
S2218,Term1,Computer Science,66.2
S2218,Term1,Economics,54.5
S2218,Term1,Biology,56.1
S2218,Term2,Math,38.1
S2218,Term2,English,46.5
S2218,Term2,Science,39.1
S2218,Term2,History,45.0
S2218,Term2,Computer Science,66.8
S2218,Term2,Economics,63.1
S2218,Term2,Biology,35.9
S2218,Term3,Math,54.9
S2218,Term3,English,45.5
S2218,Term3,Science,55.1
S2218,Term3,History,48.3
S2218,Term3,Computer Science,51.6
S2218,Term3,Economics,58.8
S2218,Term3,Biology,46.8
S2219,Term1,Math,64.4
S2219,Term1,English,89.6
S2219,Term1,Science,77.1
S2219,Term1,History,64.5
S2219,Term1,Computer Science,71.1
S2219,Term1,Economics,73.1
S2219,Term1,Biology,69.9
S2219,Term2,Math,58.1
S2219,Term2,English,73.7
S2219,Term2,Science,80.7
S2219,Term2,History,51.3
S2219,Term2,Computer Science,72.8
S2219,Term2,Economics,55.0
S2219,Term2,Biology,71.7
S2219,Term3,Math,50.8
S2219,Term3,English,46.1
S2219,Term3,Science,66.4
S2219,Term3,History,50.9
S2219,Term3,Computer Science,47.3
S2219,Term3,Economics,50.1
S2219,Term3,Biology,68.1
S2220,Term1,Math,66.9
S2220,Term1,English,81.9
S2220,Term1,Science,74.4
S2220,Term1,History,92.1
S2220,Term1,Computer Science,81.7
S2220,Term1,Economics,72.5
S2220,Term1,Biology,82.8
S2220,Term2,Math,68.9
S2220,Term2,English,67.9
S2220,Term2,Science,65.6
S2220,Term2,History,69.4
S2220,Term2,Computer Science,63.9
S2220,Term2,Economics,62.7
S2220,Term2,Biology,75.0
S2220,Term3,Math,59.8
S2220,Term3,English,55.5
S2220,Term3,Science,60.9
S2220,Term3,History,51.3
S2220,Term3,Computer Science,45.8
S2220,Term3,Economics,81.3
S2220,Term3,Biology,63.7
S2221,Term1,Math,32.9
S2221,Term1,English,56.8
S2221,Term1,Science,52.5
S2221,Term1,History,35.9
S2221,Term1,Computer Science,53.8
S2221,Term1,Economics,40.5
S2221,Term1,Biology,53.2
S2221,Term2,Math,56.7
S2221,Term2,English,66.1
S2221,Term2,Science,52.4
S2221,Term2,History,54.8
S2221,Term2,Computer Science,44.1
S2221,Term2,Economics,63.9
S2221,Term2,Biology,68.8
S2221,Term3,Math,59.1
S2221,Term3,English,41.5
S2221,Term3,Science,53.8
S2221,Term3,History,63.6
S2221,Term3,Computer Science,51.7
S2221,Term3,Economics,43.9
S2221,Term3,Biology,49.5
S2222,Term1,Math,85.4
S2222,Term1,English,82.9
S2222,Term1,Science,68.6
S2222,Term1,History,80.5
S2222,Term1,Computer Science,76.5
S2222,Term1,Economics,73.3
S2222,Term1,Biology,89.4
S2222,Term2,Math,55.0
S2222,Term2,English,60.4
S2222,Term2,Science,67.8
S2222,Term2,History,48.3
S2222,Term2,Computer Science,60.9
S2222,Term2,Economics,56.7
S2222,Term2,Biology,68.8
S2222,Term3,Math,93.8
S2222,Term3,English,86.8
S2222,Term3,Science,88.3
S2222,Term3,History,65.8
S2222,Term3,Computer Science,86.7
S2222,Term3,Economics,88.3
S2222,Term3,Biology,62.5
S2223,Term1,Math,56.3
S2223,Term1,English,78.4
S2223,Term1,Science,58.8
S2223,Term1,History,60.0
S2223,Term1,Computer Science,57.7
S2223,Term1,Economics,63.5
S2223,Term1,Biology,65.3
S2223,Term2,Math,44.5
S2223,Term2,English,34.1
S2223,Term2,Science,47.2
S2223,Term2,History,44.4
S2223,Term2,Computer Science,42.6
S2223,Term2,Economics,55.3
S2223,Term2,Biology,43.5
S2223,Term3,Math,66.8
S2223,Term3,English,62.5
S2223,Term3,Science,53.8
S2223,Term3,History,72.1
S2223,Term3,Computer Science,65.7
S2223,Term3,Economics,53.2
S2223,Term3,Biology,57.6
S2224,Term1,Math,80.4
S2224,Term1,English,94.5
S2224,Term1,Science,76.4
S2224,Term1,History,84.1
S2224,Term1,Computer Science,86.0
S2224,Term1,Economics,59.3
S2224,Term1,Biology,78.7
S2224,Term2,Math,86.1
S2224,Term2,English,74.7
S2224,Term2,Science,88.2
S2224,Term2,History,67.2
S2224,Term2,Computer Science,73.2
S2224,Term2,Economics,82.4
S2224,Term2,Biology,91.2
S2224,Term3,Math,60.1
S2224,Term3,English,56.1
S2224,Term3,Science,62.1
S2224,Term3,History,53.7
S2224,Term3,Computer Science,73.6
S2224,Term3,Economics,61.7
S2224,Term3,Biology,49.4
S2225,Term1,Math,43.8
S2225,Term1,English,55.2
S2225,Term1,Science,56.7
S2225,Term1,History,58.1
S2225,Term1,Computer Science,55.7
S2225,Term1,Economics,44.3
S2225,Term1,Biology,57.4
S2225,Term2,Math,61.3
S2225,Term2,English,61.7
S2225,Term2,Science,58.3
S2225,Term2,History,48.8
S2225,Term2,Computer Science,61.9
S2225,Term2,Economics,56.1
S2225,Term2,Biology,58.2
S2225,Term3,Math,66.2
S2225,Term3,English,87.3
S2225,Term3,Science,68.2
S2225,Term3,History,75.9
S2225,Term3,Computer Science,69.7
S2225,Term3,Economics,82.6
S2225,Term3,Biology,67.3
S2226,Term1,Math,91.5
S2226,Term1,English,78.8
S2226,Term1,Science,81.3
S2226,Term1,History,97.0
S2226,Term1,Computer Science,75.8
S2226,Term1,Economics,89.5
S2226,Term1,Biology,80.1
S2226,Term2,Math,80.4
S2226,Term2,English,100.0
S2226,Term2,Science,88.7
S2226,Term2,History,98.3
S2226,Term2,Computer Science,97.3
S2226,Term2,Economics,100.0
S2226,Term2,Biology,100.0
S2226,Term3,Math,72.7
S2226,Term3,English,68.1
S2226,Term3,Science,84.8
S2226,Term3,History,62.0
S2226,Term3,Computer Science,62.7
S2226,Term3,Economics,74.9
S2226,Term3,Biology,52.2
S2227,Term1,Math,37.0
S2227,Term1,English,64.3
S2227,Term1,Science,59.0
S2227,Term1,History,50.5
S2227,Term1,Computer Science,67.8
S2227,Term1,Economics,53.4
S2227,Term1,Biology,46.7
S2227,Term2,Math,62.6
S2227,Term2,English,58.2
S2227,Term2,Science,84.4
S2227,Term2,History,61.8
S2227,Term2,Computer Science,91.4
S2227,Term2,Economics,68.1
S2227,Term2,Biology,89.6
S2227,Term3,Math,59.5
S2227,Term3,English,63.0
S2227,Term3,Science,65.5
S2227,Term3,History,55.8
S2227,Term3,Computer Science,49.2
S2227,Term3,Economics,60.4
S2227,Term3,Biology,57.8
S2228,Term1,Math,73.7
S2228,Term1,English,70.9
S2228,Term1,Science,63.6
S2228,Term1,History,63.7
S2228,Term1,Computer Science,64.5
S2228,Term1,Economics,79.6
S2228,Term1,Biology,63.1
S2228,Term2,Math,74.3
S2228,Term2,English,80.8
S2228,Term2,Science,71.6
S2228,Term2,History,76.7
S2228,Term2,Computer Science,73.7
S2228,Term2,Economics,70.4
S2228,Term2,Biology,62.4
S2228,Term3,Math,42.4
S2228,Term3,English,55.1
S2228,Term3,Science,35.1
S2228,Term3,History,70.0
S2228,Term3,Computer Science,72.1
S2228,Term3,Economics,66.2
S2228,Term3,Biology,53.1
S2229,Term1,Math,55.4
S2229,Term1,English,57.4
S2229,Term1,Science,48.5
S2229,Term1,History,56.5
S2229,Term1,Computer Science,57.0
S2229,Term1,Economics,43.8
S2229,Term1,Biology,73.3
S2229,Term2,Math,78.2
S2229,Term2,English,67.9
S2229,Term2,Science,63.4
S2229,Term2,History,73.6
S2229,Term2,Computer Science,65.6
S2229,Term2,Economics,80.6
S2229,Term2,Biology,68.5
S2229,Term3,Math,74.0
S2229,Term3,English,53.2
S2229,Term3,Science,46.5
S2229,Term3,History,54.0
S2229,Term3,Computer Science,61.4
S2229,Term3,Economics,79.1
S2229,Term3,Biology,65.7
S2230,Term1,Math,59.2
S2230,Term1,English,68.5
S2230,Term1,Science,80.7
S2230,Term1,History,55.6
S2230,Term1,Computer Science,67.6
S2230,Term1,Economics,65.5
S2230,Term1,Biology,53.9
S2230,Term2,Math,71.7
S2230,Term2,English,80.1
S2230,Term2,Science,66.6
S2230,Term2,History,68.3
S2230,Term2,Computer Science,76.6
S2230,Term2,Economics,81.6
S2230,Term2,Biology,69.6
S2230,Term3,Math,84.9
S2230,Term3,English,86.2
S2230,Term3,Science,78.1
S2230,Term3,History,100.0
S2230,Term3,Computer Science,70.9
S2230,Term3,Economics,100.0
S2230,Term3,Biology,92.8
S2231,Term1,Math,66.5
S2231,Term1,English,40.4
S2231,Term1,Science,55.5
S2231,Term1,History,61.3
S2231,Term1,Computer Science,63.1
S2231,Term1,Economics,50.9
S2231,Term1,Biology,62.6
S2231,Term2,Math,57.2
S2231,Term2,English,62.9
S2231,Term2,Science,74.4
S2231,Term2,History,72.7
S2231,Term2,Computer Science,73.5
S2231,Term2,Economics,66.7
S2231,Term2,Biology,57.3
S2231,Term3,Math,65.9
S2231,Term3,English,64.5
S2231,Term3,Science,76.6
S2231,Term3,History,70.9
S2231,Term3,Computer Science,72.5
S2231,Term3,Economics,61.2
S2231,Term3,Biology,71.3
S2232,Term1,Math,59.0
S2232,Term1,English,63.4
S2232,Term1,Science,68.8
S2232,Term1,History,54.9
S2232,Term1,Computer Science,64.6
S2232,Term1,Economics,66.0
S2232,Term1,Biology,58.7
S2232,Term2,Math,79.0
S2232,Term2,English,71.8
S2232,Term2,Science,47.1
S2232,Term2,History,50.6
S2232,Term2,Computer Science,53.3
S2232,Term2,Economics,66.1
S2232,Term2,Biology,72.6
S2232,Term3,Math,66.6
S2232,Term3,English,69.3
S2232,Term3,Science,57.6
S2232,Term3,History,90.1
S2232,Term3,Computer Science,80.7
S2232,Term3,Economics,58.6
S2232,Term3,Biology,77.2
S2233,Term1,Math,72.4
S2233,Term1,English,55.6
S2233,Term1,Science,62.4
S2233,Term1,History,55.9
S2233,Term1,Computer Science,60.8
S2233,Term1,Economics,60.5
S2233,Term1,Biology,71.8
S2233,Term2,Math,92.0
S2233,Term2,English,80.9
S2233,Term2,Science,80.3
S2233,Term2,History,76.8
S2233,Term2,Computer Science,68.2
S2233,Term2,Economics,79.7
S2233,Term2,Biology,76.1
S2233,Term3,Math,80.3
S2233,Term3,English,85.4
S2233,Term3,Science,74.2
S2233,Term3,History,66.6
S2233,Term3,Computer Science,74.9
S2233,Term3,Economics,64.8
S2233,Term3,Biology,79.4
S2234,Term1,Math,74.8
S2234,Term1,English,70.7
S2234,Term1,Science,84.3
S2234,Term1,History,61.2
S2234,Term1,Computer Science,76.7
S2234,Term1,Economics,81.7
S2234,Term1,Biology,67.0
S2234,Term2,Math,78.1
S2234,Term2,English,73.6
S2234,Term2,Science,55.4
S2234,Term2,History,52.6
S2234,Term2,Computer Science,61.4
S2234,Term2,Economics,68.5
S2234,Term2,Biology,80.0
S2234,Term3,Math,63.4
S2234,Term3,English,78.4
S2234,Term3,Science,65.2
S2234,Term3,History,59.4
S2234,Term3,Computer Science,52.3
S2234,Term3,Economics,48.9
S2234,Term3,Biology,53.4
S2235,Term1,Math,64.8
S2235,Term1,English,68.7
S2235,Term1,Science,87.4
S2235,Term1,History,49.6
S2235,Term1,Computer Science,55.8
S2235,Term1,Economics,75.2
S2235,Term1,Biology,68.0
S2235,Term2,Math,60.1
S2235,Term2,English,68.2
S2235,Term2,Science,68.2
S2235,Term2,History,68.0
S2235,Term2,Computer Science,73.2
S2235,Term2,Economics,52.7
S2235,Term2,Biology,58.9
S2235,Term3,Math,47.4
S2235,Term3,English,45.6
S2235,Term3,Science,54.6
S2235,Term3,History,46.6
S2235,Term3,Computer Science,49.5
S2235,Term3,Economics,45.9
S2235,Term3,Biology,36.5
S2236,Term1,Math,66.2
S2236,Term1,English,75.8
S2236,Term1,Science,70.0
S2236,Term1,History,65.4
S2236,Term1,Computer Science,77.8
S2236,Term1,Economics,58.6
S2236,Term1,Biology,57.2
S2236,Term2,Math,41.1
S2236,Term2,English,51.8
S2236,Term2,Science,50.1
S2236,Term2,History,56.5
S2236,Term2,Computer Science,52.5
S2236,Term2,Economics,64.4
S2236,Term2,Biology,40.2
S2236,Term3,Math,60.6
S2236,Term3,English,49.3
S2236,Term3,Science,80.1
S2236,Term3,History,64.6
S2236,Term3,Computer Science,69.3
S2236,Term3,Economics,71.4
S2236,Term3,Biology,61.4
S2237,Term1,Math,75.6
S2237,Term1,English,60.4
S2237,Term1,Science,67.6
S2237,Term1,History,54.1
S2237,Term1,Computer Science,54.9
S2237,Term1,Economics,70.8
S2237,Term1,Biology,69.2
S2237,Term2,Math,55.6
S2237,Term2,English,47.2
S2237,Term2,Science,40.2
S2237,Term2,History,65.3
S2237,Term2,Computer Science,50.6
S2237,Term2,Economics,68.7
S2237,Term2,Biology,61.8
S2237,Term3,Math,76.9
S2237,Term3,English,39.6
S2237,Term3,Science,56.9
S2237,Term3,History,62.7
S2237,Term3,Computer Science,50.9
S2237,Term3,Economics,47.2
S2237,Term3,Biology,49.1
S2238,Term1,Math,73.8
S2238,Term1,English,67.1
S2238,Term1,Science,71.0
S2238,Term1,History,91.7
S2238,Term1,Computer Science,76.0
S2238,Term1,Economics,69.0
S2238,Term1,Biology,82.1
S2238,Term2,Math,44.4
S2238,Term2,English,39.9
S2238,Term2,Science,54.3
S2238,Term2,History,51.5
S2238,Term2,Computer Science,28.1
S2238,Term2,Economics,55.9
S2238,Term2,Biology,44.6
S2238,Term3,Math,68.7
S2238,Term3,English,86.6
S2238,Term3,Science,73.0
S2238,Term3,History,55.8
S2238,Term3,Computer Science,76.7
S2238,Term3,Economics,61.1
S2238,Term3,Biology,65.6
S2239,Term1,Math,63.4
S2239,Term1,English,59.4
S2239,Term1,Science,72.2
S2239,Term1,History,76.5
S2239,Term1,Computer Science,78.7
S2239,Term1,Economics,65.5
S2239,Term1,Biology,84.2
S2239,Term2,Math,90.7
S2239,Term2,English,98.7
S2239,Term2,Science,65.7
S2239,Term2,History,79.3
S2239,Term2,Computer Science,67.7
S2239,Term2,Economics,64.9
S2239,Term2,Biology,93.2
S2239,Term3,Math,77.7
S2239,Term3,English,63.6
S2239,Term3,Science,69.2
S2239,Term3,History,77.9
S2239,Term3,Computer Science,75.4
S2239,Term3,Economics,62.7
S2239,Term3,Biology,84.1
S2240,Term1,Math,63.7
S2240,Term1,English,66.9
S2240,Term1,Science,52.1
S2240,Term1,History,54.2
S2240,Term1,Computer Science,55.6
S2240,Term1,Economics,59.4
S2240,Term1,Biology,56.5
S2240,Term2,Math,63.6
S2240,Term2,English,75.2
S2240,Term2,Science,57.1
S2240,Term2,History,58.3
S2240,Term2,Computer Science,54.9
S2240,Term2,Economics,62.4
S2240,Term2,Biology,54.6
S2240,Term3,Math,76.0
S2240,Term3,English,91.5
S2240,Term3,Science,72.9
S2240,Term3,History,72.2
S2240,Term3,Computer Science,66.7
S2240,Term3,Economics,68.2
S2240,Term3,Biology,78.7
S2241,Term1,Math,78.4
S2241,Term1,English,56.8
S2241,Term1,Science,65.0
S2241,Term1,History,59.0
S2241,Term1,Computer Science,53.5
S2241,Term1,Economics,53.7
S2241,Term1,Biology,62.6
S2241,Term2,Math,58.1
S2241,Term2,English,61.8
S2241,Term2,Science,70.8
S2241,Term2,History,54.6
S2241,Term2,Computer Science,76.3
S2241,Term2,Economics,70.1
S2241,Term2,Biology,77.3
S2241,Term3,Math,56.0
S2241,Term3,English,33.1
S2241,Term3,Science,36.3
S2241,Term3,History,45.5
S2241,Term3,Computer Science,57.6
S2241,Term3,Economics,35.4
S2241,Term3,Biology,55.9
S2242,Term1,Math,67.5
S2242,Term1,English,65.2
S2242,Term1,Science,54.8
S2242,Term1,History,57.7
S2242,Term1,Computer Science,56.9
S2242,Term1,Economics,51.6
S2242,Term1,Biology,67.4
S2242,Term2,Math,47.3
S2242,Term2,English,40.2
S2242,Term2,Science,50.4
S2242,Term2,History,46.6
S2242,Term2,Computer Science,44.6
S2242,Term2,Economics,43.6
S2242,Term2,Biology,41.6
S2242,Term3,Math,89.3
S2242,Term3,English,80.5
S2242,Term3,Science,70.7
S2242,Term3,History,70.9
S2242,Term3,Computer Science,77.2
S2242,Term3,Economics,79.3
S2242,Term3,Biology,83.6
S2243,Term1,Math,53.9
S2243,Term1,English,49.6
S2243,Term1,Science,41.4
S2243,Term1,History,54.3
S2243,Term1,Computer Science,67.6
S2243,Term1,Economics,58.1
S2243,Term1,Biology,69.1
S2243,Term2,Math,68.9
S2243,Term2,English,54.0
S2243,Term2,Science,40.2
S2243,Term2,History,61.8
S2243,Term2,Computer Science,34.8
S2243,Term2,Economics,47.0
S2243,Term2,Biology,61.6
S2243,Term3,Math,57.6
S2243,Term3,English,69.5
S2243,Term3,Science,63.4
S2243,Term3,History,74.6
S2243,Term3,Computer Science,61.4
S2243,Term3,Economics,61.6
S2243,Term3,Biology,70.7
S2244,Term1,Math,39.5
S2244,Term1,English,51.3
S2244,Term1,Science,55.7
S2244,Term1,History,45.9
S2244,Term1,Computer Science,44.0
S2244,Term1,Economics,39.9
S2244,Term1,Biology,29.4
S2244,Term2,Math,78.1
S2244,Term2,English,68.3
S2244,Term2,Science,66.2
S2244,Term2,History,77.9
S2244,Term2,Computer Science,70.1
S2244,Term2,Economics,59.7
S2244,Term2,Biology,66.6
S2244,Term3,Math,65.5
S2244,Term3,English,71.5
S2244,Term3,Science,66.0
S2244,Term3,History,53.4
S2244,Term3,Computer Science,76.7
S2244,Term3,Economics,66.7
S2244,Term3,Biology,71.8
S2245,Term1,Math,70.5
S2245,Term1,English,84.4
S2245,Term1,Science,83.2
S2245,Term1,History,82.2
S2245,Term1,Computer Science,69.6
S2245,Term1,Economics,84.0
S2245,Term1,Biology,75.7
S2245,Term2,Math,53.6
S2245,Term2,English,64.2
S2245,Term2,Science,75.0
S2245,Term2,History,56.1
S2245,Term2,Computer Science,80.2
S2245,Term2,Economics,56.3
S2245,Term2,Biology,66.6
S2245,Term3,Math,48.8
S2245,Term3,English,61.8
S2245,Term3,Science,47.8
S2245,Term3,History,58.5
S2245,Term3,Computer Science,60.0
S2245,Term3,Economics,60.0
S2245,Term3,Biology,66.7
S2246,Term1,Math,42.6
S2246,Term1,English,53.1
S2246,Term1,Science,54.4
S2246,Term1,History,44.4
S2246,Term1,Computer Science,71.4
S2246,Term1,Economics,69.3
S2246,Term1,Biology,66.9
S2246,Term2,Math,65.2
S2246,Term2,English,65.7
S2246,Term2,Science,69.3
S2246,Term2,History,65.7
S2246,Term2,Computer Science,67.2
S2246,Term2,Economics,60.9
S2246,Term2,Biology,65.3
S2246,Term3,Math,57.0
S2246,Term3,English,75.1
S2246,Term3,Science,65.4
S2246,Term3,History,65.0
S2246,Term3,Computer Science,56.5
S2246,Term3,Economics,72.8
S2246,Term3,Biology,66.2
S2247,Term1,Math,71.1
S2247,Term1,English,82.0
S2247,Term1,Science,72.0
S2247,Term1,History,75.0
S2247,Term1,Computer Science,81.3
S2247,Term1,Economics,57.1
S2247,Term1,Biology,74.9
S2247,Term2,Math,53.7
S2247,Term2,English,55.3
S2247,Term2,Science,36.2
S2247,Term2,History,40.2
S2247,Term2,Computer Science,39.2
S2247,Term2,Economics,44.5
S2247,Term2,Biology,64.1
S2247,Term3,Math,73.9
S2247,Term3,English,76.2
S2247,Term3,Science,70.4
S2247,Term3,History,49.3
S2247,Term3,Computer Science,78.7
S2247,Term3,Economics,71.0
S2247,Term3,Biology,91.1
S2248,Term1,Math,58.8
S2248,Term1,English,100.0
S2248,Term1,Science,68.8
S2248,Term1,History,81.2
S2248,Term1,Computer Science,85.0
S2248,Term1,Economics,70.1
S2248,Term1,Biology,82.2
S2248,Term2,Math,78.6
S2248,Term2,English,70.1
S2248,Term2,Science,53.0
S2248,Term2,History,70.0
S2248,Term2,Computer Science,59.9
S2248,Term2,Economics,78.5
S2248,Term2,Biology,59.6
S2248,Term3,Math,60.0
S2248,Term3,English,58.2
S2248,Term3,Science,51.5
S2248,Term3,History,74.4
S2248,Term3,Computer Science,70.5
S2248,Term3,Economics,52.3
S2248,Term3,Biology,73.8
S2249,Term1,Math,61.6
S2249,Term1,English,79.9
S2249,Term1,Science,67.9
S2249,Term1,History,71.9
S2249,Term1,Computer Science,75.5
S2249,Term1,Economics,67.9
S2249,Term1,Biology,64.0
S2249,Term2,Math,54.1
S2249,Term2,English,56.0
S2249,Term2,Science,66.4
S2249,Term2,History,59.7
S2249,Term2,Computer Science,58.2
S2249,Term2,Economics,55.0
S2249,Term2,Biology,54.4
S2249,Term3,Math,61.9
S2249,Term3,English,68.5
S2249,Term3,Science,75.1
S2249,Term3,History,67.2
S2249,Term3,Computer Science,71.4
S2249,Term3,Economics,66.9
S2249,Term3,Biology,69.7
S2250,Term1,Math,70.5
S2250,Term1,English,78.1
S2250,Term1,Science,58.5
S2250,Term1,History,74.2
S2250,Term1,Computer Science,69.2
S2250,Term1,Economics,75.2
S2250,Term1,Biology,74.9
S2250,Term2,Math,86.3
S2250,Term2,English,92.9
S2250,Term2,Science,82.1
S2250,Term2,History,82.1
S2250,Term2,Computer Science,87.7
S2250,Term2,Economics,86.3
S2250,Term2,Biology,72.5
S2250,Term3,Math,82.5
S2250,Term3,English,79.8
S2250,Term3,Science,79.2
S2250,Term3,History,74.6
S2250,Term3,Computer Science,100.0
S2250,Term3,Economics,99.5
S2250,Term3,Biology,79.5
S2251,Term1,Math,45.7
S2251,Term1,English,47.9
S2251,Term1,Science,53.9
S2251,Term1,History,32.4
S2251,Term1,Computer Science,44.3
S2251,Term1,Economics,42.7
S2251,Term1,Biology,41.7
S2251,Term2,Math,52.7
S2251,Term2,English,57.3
S2251,Term2,Science,67.5
S2251,Term2,History,64.8
S2251,Term2,Computer Science,63.6
S2251,Term2,Economics,67.6
S2251,Term2,Biology,73.8
S2251,Term3,Math,80.1
S2251,Term3,English,67.3
S2251,Term3,Science,78.3
S2251,Term3,History,85.0
S2251,Term3,Computer Science,60.6
S2251,Term3,Economics,69.3
S2251,Term3,Biology,91.8
S2252,Term1,Math,58.3
S2252,Term1,English,65.2
S2252,Term1,Science,60.2
S2252,Term1,History,80.7
S2252,Term1,Computer Science,54.5
S2252,Term1,Economics,78.8
S2252,Term1,Biology,75.6
S2252,Term2,Math,84.5
S2252,Term2,English,78.8
S2252,Term2,Science,79.8
S2252,Term2,History,76.6
S2252,Term2,Computer Science,83.5
S2252,Term2,Economics,91.2
S2252,Term2,Biology,84.1
S2252,Term3,Math,52.1
S2252,Term3,English,47.5
S2252,Term3,Science,50.6
S2252,Term3,History,65.9
S2252,Term3,Computer Science,61.4
S2252,Term3,Economics,45.8
S2252,Term3,Biology,50.0
S2253,Term1,Math,72.9
S2253,Term1,English,63.6
S2253,Term1,Science,61.2
S2253,Term1,History,46.4
S2253,Term1,Computer Science,54.5
S2253,Term1,Economics,57.4
S2253,Term1,Biology,61.6
S2253,Term2,Math,55.4
S2253,Term2,English,62.1
S2253,Term2,Science,59.5
S2253,Term2,History,67.0
S2253,Term2,Computer Science,64.4
S2253,Term2,Economics,58.5
S2253,Term2,Biology,64.7
S2253,Term3,Math,54.3
S2253,Term3,English,64.1
S2253,Term3,Science,64.2
S2253,Term3,History,54.9
S2253,Term3,Computer Science,51.0
S2253,Term3,Economics,40.6
S2253,Term3,Biology,62.8
S2254,Term1,Math,46.3
S2254,Term1,English,48.6
S2254,Term1,Science,56.0
S2254,Term1,History,70.4
S2254,Term1,Computer Science,62.2
S2254,Term1,Economics,55.1
S2254,Term1,Biology,52.9
S2254,Term2,Math,76.0
S2254,Term2,English,61.4
S2254,Term2,Science,61.8
S2254,Term2,History,55.4
S2254,Term2,Computer Science,85.6
S2254,Term2,Economics,85.2
S2254,Term2,Biology,64.9
S2254,Term3,Math,68.0
S2254,Term3,English,91.1
S2254,Term3,Science,67.7
S2254,Term3,History,69.4
S2254,Term3,Computer Science,81.7
S2254,Term3,Economics,61.1
S2254,Term3,Biology,66.5
S2255,Term1,Math,84.8
S2255,Term1,English,64.3
S2255,Term1,Science,82.0
S2255,Term1,History,73.9
S2255,Term1,Computer Science,76.7
S2255,Term1,Economics,60.9
S2255,Term1,Biology,86.4
S2255,Term2,Math,59.4
S2255,Term2,English,72.2
S2255,Term2,Science,52.8
S2255,Term2,History,52.3
S2255,Term2,Computer Science,59.6
S2255,Term2,Economics,63.3
S2255,Term2,Biology,76.8
S2255,Term3,Math,67.8
S2255,Term3,English,79.5
S2255,Term3,Science,71.0
S2255,Term3,History,52.4
S2255,Term3,Computer Science,78.4
S2255,Term3,Economics,71.3
S2255,Term3,Biology,67.4
S2256,Term1,Math,56.7
S2256,Term1,English,67.9
S2256,Term1,Science,81.8
S2256,Term1,History,84.5
S2256,Term1,Computer Science,64.6
S2256,Term1,Economics,74.7
S2256,Term1,Biology,79.7
S2256,Term2,Math,86.7
S2256,Term2,English,92.4
S2256,Term2,Science,85.3
S2256,Term2,History,87.4
S2256,Term2,Computer Science,90.1
S2256,Term2,Economics,68.0
S2256,Term2,Biology,77.2
S2256,Term3,Math,86.6
S2256,Term3,English,85.5
S2256,Term3,Science,82.9
S2256,Term3,History,70.4
S2256,Term3,Computer Science,74.4
S2256,Term3,Economics,63.5
S2256,Term3,Biology,92.5
S2257,Term1,Math,63.7
S2257,Term1,English,61.8
S2257,Term1,Science,66.9
S2257,Term1,History,63.5
S2257,Term1,Computer Science,65.2
S2257,Term1,Economics,66.6
S2257,Term1,Biology,64.1
S2257,Term2,Math,62.1
S2257,Term2,English,70.0
S2257,Term2,Science,63.2
S2257,Term2,History,57.5
S2257,Term2,Computer Science,64.3
S2257,Term2,Economics,77.7
S2257,Term2,Biology,69.0
S2257,Term3,Math,87.3
S2257,Term3,English,70.3
S2257,Term3,Science,70.1
S2257,Term3,History,70.1
S2257,Term3,Computer Science,62.9
S2257,Term3,Economics,72.3
S2257,Term3,Biology,62.6
S2258,Term1,Math,85.9
S2258,Term1,English,65.0
S2258,Term1,Science,69.0
S2258,Term1,History,77.0
S2258,Term1,Computer Science,72.7
S2258,Term1,Economics,75.6
S2258,Term1,Biology,85.2
S2258,Term2,Math,38.8
S2258,Term2,English,71.2
S2258,Term2,Science,50.1
S2258,Term2,History,59.4
S2258,Term2,Computer Science,52.1
S2258,Term2,Economics,44.5
S2258,Term2,Biology,50.8
S2258,Term3,Math,80.6
S2258,Term3,English,60.9
S2258,Term3,Science,80.7
S2258,Term3,History,70.1
